Vùng,Kinh độ,Vĩ độ
" Đường Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",21.0111263,105.8138256
" Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Phan Chu Trinh, Phường 2, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Lê Văn Việt, Phường Hiệp Phú, Quận 9, Hồ Chí Minh",21.0111263,105.8138256
" Phố Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường số 10, Phường Hưng Thạnh, Quận Cái Răng, Cần Thơ",21.0111263,105.8138256
" Phường An Bình, Quận Ninh Kiều, Cần Thơ",21.0111263,105.8138256
" Phố Hai Bà Trưng, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Lý Nam Đế, Xã Đồng Tiến, Thị xã Phổ Yên, Thái Nguyên",21.0111263,105.8138256
" Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Nguyễn Du, Phường Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Trương Công Định, Phường 7, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phố Hàm Long, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Xô Viết Nghệ Tĩnh, Phường Thắng Tam, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Công Binh, Phường Trà An, Quận Bình Thủy, Cần Thơ",21.0111263,105.8138256
" Đường Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Chu Mạnh Trinh, Phường 8, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Việt Hồng, Phường An Phú, Quận Ninh Kiều, Cần Thơ",21.0111263,105.8138256
" Đường 30/4, Phường Rạch Dừa, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phố Mai Anh Tuấn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Cây Keo, Phường Tam Phú, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Phố Triệu Việt Vương, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường A2, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",21.0111263,105.8138256
" Đường Võ Thị Sáu, Phường Long Tâm, Thành phố Bà Rịa, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Lê Lai, Phường An Phú, Quận Ninh Kiều, Cần Thơ",21.0111263,105.8138256
" Đường Nguyễn Khang, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Lý Tự Trọng, Phường An Phú, Quận Ninh Kiều, Cần Thơ",21.0111263,105.8138256
" Đường Nguyễn Khang, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Hoàng Như Tiếp, Phường Gia Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Yên Hòa, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Cao Bá Quát, Phường Tân An, Quận Ninh Kiều, Cần Thơ",21.0111263,105.8138256
" Đường Nguyễn Trường Tộ, Phường 3, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phường 10, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Thanh Am, Phường Đức Giang, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Phố Lò Đúc, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Phố Trích Sài, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Hạ Yên, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường  Phú Mỹ - Tóc Tiên, Thị Trấn Phú Mỹ, Huyện Tân Thành, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Phan Chu Trinh, Phường 2, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phố Vạn Phúc, Phường Cống Vị, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Dương Khuê, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường  Phú Mỹ - Tóc Tiên, Thị Trấn Phú Mỹ, Huyện Tân Thành, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Nam Trung Yên, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Nguyễn Thị Thập, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Khang, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Mã Mây, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Trần Văn Trà, Phường Hưng Phú, Quận Cái Răng, Cần Thơ",21.0111263,105.8138256
" Đường Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Bình Giã, Phường 8, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Nguyễn Bá Lân, Phường 9, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Võ Văn Kiệt, Phường An Hòa, Quận Ninh Kiều, Cần Thơ",21.0111263,105.8138256
" Đường Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Bùi Huy Bích, Phường Vĩnh Hòa, Thành phố Nha Trang, Khánh Hòa",21.0111263,105.8138256
" Phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Võ Văn Ngân, Phường Linh Chiểu, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường  Phú Mỹ - Tóc Tiên, Thị Trấn Phú Mỹ, Huyện Tân Thành, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phố Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường  Phú Mỹ - Tóc Tiên, Xã Châu Pha, Huyện Tân Thành, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Lương Đình Của, Xã Vĩnh Trung, Thành phố Nha Trang, Khánh Hòa",21.0111263,105.8138256
" Đường Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Thái Học, Phường 7, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Dương Quảng Hàm, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 10, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Khuất Duy Tiến, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Hiệp Bình, Phường Hiệp Bình Chánh, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Văn Huyên, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Hàng Bồ, Phường Hàng Bồ, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Phường Thổ Quan, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Xã Vân Nội, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Nhân Hòa, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Bùi Thị Xuân, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Ngô Thì Nhậm, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Lâm Du Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Đường Nguyễn Văn Tiên, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Đường Từ Hoa, Phường Quảng An, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Phạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Xã Hải Bối, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Huyên, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Bắc Thăng Long-Nội Bài, Xã Hải Bối, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Trần Phú, Phường 5, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Phan Chu Trinh, Phường 2, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Chu Huy Mân, Phường Sài Đồng, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Phong Sắc, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Đào Duy Từ, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Cầu Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Quốc Lộ 3, Xã Cổ Loa, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Huyên, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Chu Mạnh Trinh, Phường 8, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Tây Sơn 2, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Xã Tiên Dương, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Long Hưng, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",21.0111263,105.8138256
" Đường Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Lò Sũ, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Lê Ngọc Hân, Phường 1, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phố Cự Lộc, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Phạm Hồng Thái, Phường 7, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Phố Trần Quốc Vượng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Tây Sơn, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Trần Huy Liệu, Phường 7, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Đê Trần Khát Chân, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Phố Hoàng Ngân, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Đê La Thành, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường 30/4, Phường 9, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Phạm Văn Đồng, Phường Linh Tây, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Phố Trần Bình, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Thi Sách, Phường 8, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Hồ Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Số 8, Phường 16, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Tô Vĩnh Diện, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Lê Lợi, Phường 4, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Quốc Lộ 1k, Phường Linh Xuân, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Xã Tiên Dương, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Yên Lãng, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Bưởi, Phường Cống Vị, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Hoàng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê, Đà Nẵng",21.0111263,105.8138256
" Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Ba Cu, Phường 4, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lê Văn Thịnh, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",21.0111263,105.8138256
" Phố Trần Quang Diệu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Nam Kỳ Khởi Nghĩa, Phường Thắng Tam, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
